0.08579474;3.696396
0.08619449;3.679253
0.08619451;3.812859
0.0875;3.755971
0.08928758;3.680775
0.0892876;3.72049
0.09375;3.543398
0.09380309;3.541393
0.09380311;3.769374
0.09892568;3.574188
0.0989257;3.621197
0.1;3.582294
0.1014032;3.532723
0.1014034;3.629731
0.1024984;3.590955
0.1024986;3.692831
0.10625;3.562447
0.1081165;3.500946
0.1081167;3.515228
0.1085962;3.499707
0.1085964;3.513835
0.1091476;3.49609
0.1091478;3.598479
0.1125;3.491254
0.1147099;3.423995
0.1147101;3.430154
0.1166204;3.373966
0.1166206;3.44724
0.11875;3.385425
0.1226941;3.276598
0.1226943;3.314597
0.1239808;3.280202
0.123981;3.334171
0.1242764;3.326245
0.1242766;3.346237
0.125;3.326872
0.1273695;3.264981
0.1273697;3.299362
0.1299271;3.23442
0.1299273;3.29404
0.1316535;3.250849
0.1316537;3.290581
0.1375;3.150671
0.1383185;3.132026
0.1383187;3.152209
0.1399808;3.114781
0.139981;3.115997
0.1403805;3.10713
0.1403807;3.162842
0.1420428;3.125832
0.142043;3.129341
0.143138;3.105402
0.1431382;3.132891
0.1475977;3.038234
0.1475979;3.087047
0.15;3.037611
0.1555894;2.928487
0.1555896;2.930301
0.1563805;2.915481
0.1563807;2.917267
0.15726;2.900956
0.1572602;3.005347
0.1625;2.908439
0.1644531;2.873898
0.1644533;2.930301
0.173947;2.770371
0.1739472;2.771674
0.1747466;2.758994
0.1747468;2.817809
0.175;2.813732
0.1822195;2.702253
0.1822197;2.774525
0.1875;2.69639
0.1917135;2.637128
0.1917137;2.68278
0.2;2.571628
0.2002815;2.568014
0.2002817;2.568431
0.200897;2.560564
0.2008972;2.601305
0.2112063;2.474333
0.2112065;2.479965
0.2114462;2.477154
0.2114464;2.489077
0.213828;2.461354
0.2138282;2.462027
0.2144435;2.454962
0.2144437;2.45496
0.2153862;2.444217
0.2153864;2.459637
0.21875;2.421816
0.218959;2.419505
0.2189592;2.420748
0.2204856;2.40399
0.2204858;2.445674
0.2325056;2.31924
0.2325058;2.320755
0.2326487;2.31933
0.2326489;2.33692
0.2367012;2.296912
0.2367014;2.302112
0.2375;2.294371
0.2385476;2.284295
0.2385478;2.286826
0.2409853;2.263695
0.2409855;2.297212
0.2530926;2.187321
0.2530928;2.187319
0.2544677;2.175501
0.2544679;2.183098
0.25625;2.167916
0.2590473;2.144506
0.2590475;2.157406
0.2623961;2.129874
0.2623963;2.157817
0.275;2.058921
0.2759017;2.052192
0.2759019;2.052992
0.2759426;2.052689
0.2759428;2.054822
0.2763814;2.051561
0.2763816;2.057255
0.2773409;2.050139
0.2773411;2.053918
0.2804581;2.031091
0.2804583;2.035944
0.284718;2.005484
0.2847182;2.028988
0.29375;1.966604
0.2996869;1.927644
0.2996871;1.928217
0.3003814;1.92376
0.3003816;1.927356
0.30278;1.912089
0.3027802;1.921966
0.307951;1.889695
0.3079512;1.906609
0.3125;1.878856
0.3237027;1.813832
0.3237029;1.816038
0.3237585;1.815727
0.3237587;1.816896
0.3253576;1.807968
0.3253578;1.808573
0.326013;1.804938
0.3260132;1.809459
0.33125;1.780853
0.3320951;1.776321
0.3320953;1.789373
0.3492934;1.70127
0.3492936;1.702938
0.35;1.699501
0.3501571;1.698738
0.3501573;1.701541
0.3571502;1.668225
0.3571504;1.682844
0.3751872;1.601943
0.3751874;1.602012
0.3752123;1.601906
0.3752125;1.606021
0.3831165;1.572887
0.3831167;1.581757
0.3875;1.563865
0.4022802;1.506407
0.4022804;1.506456
0.4023769;1.506095
0.4023771;1.506144
0.4026558;1.505101
0.402656;1.505895
0.4034795;1.502821
0.4034797;1.502894
0.4035437;1.502656
0.4035439;1.503048
0.4043432;1.500076
0.4043434;1.502353
0.4099939;1.481648
0.4099941;1.488994
0.425;1.43642
0.4313312;1.415336
0.4313314;1.415336
0.4313554;1.415257
0.4313556;1.417441
0.4365905;1.400446
0.4365907;1.400722
0.4377824;1.396909
0.4377826;1.402212
0.4597993;1.335069
0.4597995;1.335093
0.4603264;1.333565
0.4603266;1.333638
0.4608229;1.332201
0.4608231;1.332201
0.4612859;1.330864
0.4612861;1.330936
0.4622454;1.328174
0.4622456;1.329115
0.466482;1.317044
0.4664822;1.321694
0.4898897;1.258542
0.4898899;1.258781
0.4946535;1.246659
0.4946537;1.24708
0.4960043;1.243684
0.4960045;1.243707
0.4960927;1.243486
0.4960929;1.247523
0.5;1.237774
0.5211785;1.187476
0.5211787;1.187535
0.5228817;1.183667
0.5228819;1.183917
0.5266144;1.175526
0.5266146;1.178303
0.5532742;1.121526
0.5532744;1.121591
0.5533551;1.121428
0.5533553;1.121697
0.5580473;1.112266
0.5580475;1.114312
0.5860989;1.060979
0.5860991;1.061069
0.586242;1.06081
0.5862422;1.061034
0.5903913;1.053578
0.5903915;1.055102
0.6202241;1.004352
0.6202243;1.004356
0.6202883;1.004252
0.6202885;1.004252
0.6210878;1.002959
0.621088;1.003073
0.6236464;0.9989576
0.6236466;1.000051
0.625;0.997885
0.6552549;0.9518099
0.6552551;0.9518432
0.6575224;0.948561
0.6575226;0.9485809
0.6578125;0.9481629
0.6578127;0.9490805
0.691577;0.9027443
0.6915772;0.9027493
0.6925365;0.9014988
0.6925367;0.9015011
0.6928898;0.9010417
0.69289;0.901692
0.7278936;0.8583307
0.7278938;0.8583491
0.7285964;0.8575214
0.7285966;0.8575217
0.7288781;0.8571905
0.7288783;0.8576157
0.75;0.8334633
0.7657776;0.8162912
0.7657778;0.8166345
0.8051454;0.7767052
0.8051456;0.7767091
0.8057776;0.7760999
0.8057778;0.7761009
0.8064172;0.7754856
0.8064174;0.7754898
0.8081037;0.7738716
0.8081039;0.7740532
0.8423098;0.7426192
0.84231;0.7427902
0.875;0.7150395
0.8850402;0.7069279
0.8850404;0.7069371
0.8864581;0.7058065
0.8864583;0.7059043
0.9224864;0.6783349
0.9224866;0.6784087
0.9687442;0.6460146
0.9687444;0.6460147
0.9689589;0.6458717
0.9689591;0.6458809
0.9743278;0.642322
0.974328;0.6423255
0.9781656;0.6398055
0.9781658;0.6398082
0.9818825;0.6373863
0.9818827;0.6373864
0.9820034;0.6373081
0.9820036;0.6373312
1.0;0.6258615
1.006307;0.6219389
1.006309;0.6219775
1.056853;0.5922315
1.056855;0.5922305
1.058047;0.5915633
1.058049;0.5915629
1.05851;0.5913052
1.058512;0.5913042
1.058645;0.5912299
1.058647;0.5912326
1.063569;0.5884965
1.063571;0.5884963
1.067646;0.5862501
1.067648;0.5862608
1.093772;0.5722584
1.093774;0.5722762
1.148602;0.5449588
1.148604;0.5449579
1.14882;0.5448554
1.148822;0.5448548
1.150314;0.5441481
1.150316;0.5441473
1.152418;0.5431547
1.15242;0.5431542
1.15597;0.5414862
1.155972;0.5414854
1.156933;0.5410357
1.156935;0.5410403
1.184882;0.5282792
1.184884;0.5282857
1.244866;0.5028311
1.244868;0.5028303
1.245258;0.5026728
1.24526;0.5026721
1.247698;0.5016899
1.2477;0.5016894
1.249865;0.5008204
1.249867;0.500822
1.25;0.5007687
1.279636;0.4891711
1.279638;0.4891739
1.343921;0.4657755
1.343923;0.4657748
1.344691;0.4655088
1.344693;0.4655082
1.346442;0.4649035
1.346444;0.4649036
1.378034;0.4542461
1.378036;0.4542471
1.447426;0.4324703
1.447428;0.4324697
1.448865;0.4320408
1.448867;0.4320402
1.449984;0.4317074
1.449986;0.4317068
1.450283;0.4316184
1.450285;0.431618
1.46924;0.4260496
1.469242;0.4260491
1.480077;0.4229302
1.480079;0.4229303
1.5;0.4173135
1.55411;0.4027837
1.554112;0.4027832
1.554139;0.4027762
1.554141;0.4027757
1.554719;0.4026259
1.554721;0.4026254
1.555216;0.4024973
1.555218;0.4024968
1.561436;0.400894
1.561438;0.4008935
1.564074;0.4002178
1.564076;0.4002173
1.565523;0.3998474
1.565525;0.3998469
1.565964;0.3997348
1.565966;0.3997343
1.566709;0.3995447
1.566711;0.3995442
1.568629;0.3990557
1.568631;0.3990552
1.573105;0.3979202
1.573107;0.3979198
1.585765;0.3947435
1.585767;0.3947432
1.6652;0.3759133
1.665202;0.3759128
1.66544;0.3758591
1.665442;0.3758587
1.666998;0.3755078
1.667;0.3755074
1.667027;0.3755013
1.667029;0.3755008
1.680615;0.3724653
1.680617;0.3724649
1.695096;0.3692834
1.695098;0.3692831
1.75;0.3576977
1.779931;0.3516827
1.779933;0.3516823
1.791769;0.3493592
1.791771;0.3493588
2.0;0.3129855
2.1875;0.2861582
2.375;0.2635667
2.5625;0.2442814
2.75;0.2276258
3.125;0.2003107
3.5;0.1788489
3.875;0.1615409
4.25;0.1472873
4.625;0.1353451
4.999999;0.1251942
5.0;0.1251942
5.000001;0.0
2.0E7;0.0
